Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
475,1.187970e+02,19.362030,5.974770e-01,-12.732000
476,1.190330e+02,19.386459,5.975380e-01,-12.732000
477,1.192900e+02,19.399837,5.974770e-01,-12.726000
478,1.195360e+02,19.414125,5.974160e-01,-12.726000
479,1.197950e+02,19.427185,5.974160e-01,-12.726000
480,1.200410e+02,19.446142,5.972940e-01,-12.720000
481,1.202870e+02,19.458082,5.972330e-01,-12.636000
482,1.205400e+02,19.470261,5.972330e-01,-12.696000
483,1.208010e+02,19.483679,5.970500e-01,-12.636000
484,1.210400e+02,19.505236,5.967450e-01,-12.678000
485,1.212950e+02,19.518703,5.965000e-01,-12.678000
486,1.215410e+02,19.531204,5.970500e-01,-12.666000
487,1.218000e+02,19.551062,5.967450e-01,-12.678000
488,1.220400e+02,19.565428,5.963780e-01,-12.684000
489,1.222840e+02,19.580433,5.961340e-01,-12.684000
490,1.225400e+02,19.596018,5.959510e-01,-12.684000
491,1.227880e+02,19.618866,5.960120e-01,-12.684000
492,1.230350e+02,19.634140,5.965000e-01,-12.684000
493,1.232920e+02,19.649942,5.969890e-01,-12.684000
494,1.235330e+02,19.665417,5.973550e-01,-12.678000
495,1.237910e+02,19.689148,5.974770e-01,-12.672000
496,1.240460e+02,19.703274,5.983920e-01,-12.594000
497,1.242890e+02,19.718281,5.977210e-01,-12.660000
498,1.245460e+02,19.733219,5.978430e-01,-12.594000
499,1.247910e+02,19.756912,5.979040e-01,-12.630000
500,1.250460e+02,19.773455,5.979650e-01,-12.594000
501,1.252890e+02,19.789936,5.986980e-01,-12.594000
502,1.255490e+02,19.806946,5.978430e-01,-12.594000
503,1.257870e+02,19.834320,5.985150e-01,-12.606000
504,1.260500e+02,19.852953,5.984540e-01,-12.612000
505,1.262870e+02,19.871744,5.982090e-01,-12.612000
506,1.265440e+02,19.890862,5.981480e-01,-12.534000
507,1.268000e+02,19.919378,5.977210e-01,-12.618000
508,1.270400e+02,19.937994,5.974770e-01,-12.612000
509,1.272950e+02,19.956947,5.975380e-01,-12.600000
510,1.275390e+02,19.976948,5.972330e-01,-12.594000
511,1.277910e+02,20.006023,5.969280e-01,-12.594000
512,1.280450e+02,20.024965,5.967450e-01,-12.588000
513,1.282910e+02,20.043533,5.965610e-01,-12.582000
514,1.285440e+02,20.061621,5.965000e-01,-12.576000
515,1.287910e+02,20.089958,5.972940e-01,-12.534000
516,1.290460e+02,20.109119,5.974160e-01,-12.540000
517,1.292910e+02,20.127913,5.972940e-01,-12.540000
518,1.295520e+02,20.155424,5.973550e-01,-12.480000
519,1.297910e+02,20.174496,5.975380e-01,-12.534000
520,1.300450e+02,20.192379,5.975380e-01,-12.534000
521,1.302900e+02,20.210545,5.974160e-01,-12.534000
522,1.305450e+02,20.236618,5.982700e-01,-12.528000
523,1.307910e+02,20.254555,5.990030e-01,-12.438000
524,1.310390e+02,20.272449,5.996130e-01,-12.516000
525,1.312900e+02,20.291410,6.000400e-01,-12.510000
526,1.315510e+02,20.320118,6.003460e-01,-12.504000
527,1.317910e+02,20.338942,6.006510e-01,-12.492000
528,1.320370e+02,20.358095,6.009560e-01,-12.426000
529,1.322990e+02,20.376879,6.011390e-01,-12.462000
530,1.325520e+02,20.405251,6.012000e-01,-12.456000
531,1.327890e+02,20.424099,6.019940e-01,-12.432000
532,1.330460e+02,20.442389,6.019940e-01,-12.438000
533,1.332950e+02,20.460951,6.020550e-01,-12.438000
534,1.335360e+02,20.488655,6.019940e-01,-12.444000
535,1.337870e+02,20.506641,6.019330e-01,-12.450000
536,1.340460e+02,20.524178,6.018710e-01,-12.450000
537,1.342910e+02,20.541250,6.017490e-01,-12.450000
538,1.345460e+02,20.566862,6.016880e-01,-12.450000
539,1.347910e+02,20.582939,6.015660e-01,-12.444000
540,1.350460e+02,20.599102,6.016270e-01,-12.360000
541,1.352950e+02,20.623997,6.023600e-01,-12.360000
542,1.355460e+02,20.639585,6.015660e-01,-12.426000
543,1.357910e+02,20.654427,6.016880e-01,-12.420000
544,1.360530e+02,20.669233,6.025430e-01,-12.366000
545,1.362960e+02,20.693258,6.025430e-01,-12.372000
546,1.365460e+02,20.709866,6.024820e-01,-12.378000
547,1.367910e+02,20.725870,6.023600e-01,-12.378000
548,1.370360e+02,20.742022,6.022990e-01,-12.378000
549,1.372920e+02,20.766043,6.020550e-01,-12.384000
550,1.375410e+02,20.782022,6.016270e-01,-12.390000
551,1.378000e+02,20.798143,6.014440e-01,-12.390000
552,1.380360e+02,20.814625,6.013220e-01,-12.390000
553,1.382960e+02,20.837811,6.010170e-01,-12.300000
554,1.385400e+02,20.852373,6.010170e-01,-12.378000
555,1.387980e+02,20.866320,6.009560e-01,-12.372000
556,1.390420e+02,20.879154,6.015050e-01,-12.294000
557,1.392940e+02,20.899540,6.009560e-01,-12.360000
558,1.395370e+02,20.913208,6.012000e-01,-12.354000
559,1.398000e+02,20.927114,6.022380e-01,-12.294000
560,1.400470e+02,20.940477,6.025430e-01,-12.294000
561,1.403020e+02,20.961256,6.026650e-01,-12.294000
562,1.405400e+02,20.974928,6.022990e-01,-12.300000
563,1.407990e+02,20.987959,6.022990e-01,-12.306000
564,1.410430e+02,21.001385,6.021770e-01,-12.306000
565,1.412970e+02,21.023834,6.020550e-01,-12.306000
566,1.415370e+02,21.039652,6.016880e-01,-12.306000
567,1.417910e+02,21.055401,6.013830e-01,-12.312000
568,1.420450e+02,21.070930,6.014440e-01,-12.312000
569,1.422950e+02,21.093142,6.011390e-01,-12.312000
570,1.425410e+02,21.108002,6.010170e-01,-12.306000
571,1.427980e+02,21.123400,6.016270e-01,-12.222000
572,1.430470e+02,21.146297,6.009560e-01,-12.294000
573,1.432960e+02,21.161604,6.008950e-01,-12.228000
574,1.435370e+02,21.177507,6.016880e-01,-12.234000
575,1.437980e+02,21.193647,6.010780e-01,-12.234000
576,1.440390e+02,21.219696,6.021770e-01,-12.258000
577,1.442910e+02,21.236624,6.022990e-01,-12.228000
578,1.445450e+02,21.254795,6.023600e-01,-12.228000
579,1.447880e+02,21.273607,6.024210e-01,-12.228000
580,1.450460e+02,21.300623,6.024210e-01,-12.222000
581,1.452910e+02,21.316420,6.024210e-01,-12.228000
582,1.455420e+02,21.331627,6.023600e-01,-12.228000
583,1.457910e+02,21.348158,6.022990e-01,-12.222000
584,1.460390e+02,21.373243,6.022990e-01,-12.222000
585,1.462960e+02,21.390541,6.022380e-01,-12.138000
586,1.465440e+02,21.407965,6.021770e-01,-12.216000
587,1.468050e+02,21.424866,6.018710e-01,-12.216000
588,1.470470e+02,21.451109,6.013220e-01,-12.150000
589,1.472910e+02,21.468803,6.009560e-01,-12.210000
590,1.475350e+02,21.486731,6.006510e-01,-12.162000
591,1.477960e+02,21.505060,6.012000e-01,-12.168000
592,1.480380e+02,21.530697,6.010780e-01,-12.174000
593,1.482970e+02,21.548243,6.011390e-01,-12.180000
594,1.485400e+02,21.565994,6.012610e-01,-12.186000
595,1.488010e+02,21.583828,6.010780e-01,-12.192000
596,1.490450e+02,21.612192,6.007120e-01,-12.198000
597,1.492900e+02,21.630928,6.002240e-01,-12.210000
598,1.495340e+02,21.650364,6.000400e-01,-12.210000
599,1.497920e+02,21.668816,5.999790e-01,-12.210000
600,1.500330e+02,21.696262,5.996130e-01,-12.210000
601,1.502830e+02,21.715076,6.001010e-01,-12.126000
602,1.505420e+02,21.734018,6.001010e-01,-12.126000
603,1.507910e+02,21.761669,6.001630e-01,-12.126000
604,1.510320e+02,21.779896,5.994300e-01,-12.186000
605,1.512870e+02,21.798235,5.994300e-01,-12.132000
606,1.515350e+02,21.815012,6.001630e-01,-12.138000
607,1.517870e+02,21.841034,6.001010e-01,-12.138000
608,1.520470e+02,21.858784,5.999180e-01,-12.132000
609,1.522910e+02,21.876560,6.000400e-01,-12.132000
610,1.525460e+02,21.893789,6.001010e-01,-12.132000
611,1.527910e+02,21.919155,6.001630e-01,-12.132000
612,1.530470e+02,21.936119,6.002240e-01,-12.126000
613,1.532910e+02,21.952969,5.998570e-01,-12.132000
614,1.535330e+02,21.969927,5.996130e-01,-12.132000
615,1.537910e+02,21.995224,5.995520e-01,-12.132000
616,1.540440e+02,22.012587,5.994910e-01,-12.126000
617,1.542910e+02,22.030159,5.993690e-01,-12.120000
618,1.545470e+02,22.047901,5.992470e-01,-12.048000
619,1.547980e+02,22.072639,6.001010e-01,-12.048000
620,1.550460e+02,22.089697,5.999790e-01,-12.054000
621,1.552870e+02,22.107412,5.994300e-01,-12.084000
622,1.555430e+02,22.125570,6.005900e-01,-12.054000
623,1.557990e+02,22.152840,6.008340e-01,-12.060000
624,1.560410e+02,22.170265,6.011390e-01,-12.060000
625,1.562960e+02,22.187428,6.012610e-01,-12.054000
626,1.565400e+02,22.204386,6.011390e-01,-12.054000
627,1.567990e+02,22.229261,6.007730e-01,-12.060000
628,1.570420e+02,22.245794,6.002240e-01,-11.982000
629,1.572960e+02,22.261835,5.993690e-01,-12.072000
630,1.575380e+02,22.278477,5.993080e-01,-11.988000
631,1.577980e+02,22.303452,5.988200e-01,-11.994000
632,1.580460e+02,22.319515,5.980260e-01,-12.072000
633,1.582910e+02,22.334520,5.986370e-01,-11.994000
634,1.585470e+02,22.357084,5.975380e-01,-12.060000
635,1.588000e+02,22.372410,5.976600e-01,-11.988000
636,1.590460e+02,22.387194,5.979040e-01,-12.012000
637,1.592870e+02,22.402418,5.976600e-01,-12.018000
638,1.595340e+02,22.425661,5.974160e-01,-12.024000
639,1.597980e+02,22.441319,5.972330e-01,-12.030000
640,1.600470e+02,22.456415,5.969280e-01,-12.036000
641,1.602910e+02,22.472412,5.966220e-01,-12.042000
642,1.605460e+02,22.495626,5.963780e-01,-12.042000
643,1.607870e+02,22.511765,5.962560e-01,-12.042000
644,1.610470e+02,22.527735,5.960730e-01,-12.042000
645,1.612890e+02,22.543716,5.958290e-01,-12.042000
646,1.615410e+02,22.566996,5.956460e-01,-11.982000
647,1.617910e+02,22.582951,5.954630e-01,-12.030000
648,1.620530e+02,22.599464,5.952190e-01,-12.024000
649,1.622940e+02,22.614464,5.958900e-01,-12.018000
650,1.625530e+02,22.636944,5.949750e-01,-11.958000
651,1.627880e+02,22.651936,5.956460e-01,-11.964000
652,1.630390e+02,22.666964,5.955240e-01,-11.964000
653,1.632960e+02,22.681520,5.954630e-01,-11.970000
654,1.635330e+02,22.703993,5.953410e-01,-11.976000
655,1.637980e+02,22.719414,5.951580e-01,-11.982000
656,1.640450e+02,22.734777,5.950360e-01,-11.982000
657,1.642950e+02,22.758226,5.949130e-01,-11.982000
658,1.645520e+02,22.773750,5.947300e-01,-11.976000
659,1.647910e+02,22.789013,5.945470e-01,-11.982000
660,1.650520e+02,22.804636,5.943030e-01,-11.892000
661,1.652910e+02,22.828850,5.943030e-01,-11.976000
662,1.655370e+02,22.844950,5.943030e-01,-11.970000
663,1.657990e+02,22.861361,5.949750e-01,-11.970000
664,1.660370e+02,22.877451,5.942420e-01,-11.964000
665,1.662880e+02,22.902113,5.952190e-01,-11.904000
666,1.665350e+02,22.918510,5.952800e-01,-11.910000
667,1.667980e+02,22.934446,5.953410e-01,-11.910000
668,1.670450e+02,22.949774,5.953410e-01,-11.910000
669,1.672870e+02,22.973104,5.953410e-01,-11.916000
670,1.675360e+02,22.988167,5.954630e-01,-11.916000
671,1.677880e+02,23.002735,5.956460e-01,-11.916000
672,1.680370e+02,23.017387,5.957070e-01,-11.922000
673,1.682960e+02,23.040716,5.957070e-01,-11.922000
674,1.685380e+02,23.056728,5.956460e-01,-11.922000
675,1.687990e+02,23.072397,5.954020e-01,-11.838000
676,1.690460e+02,23.088192,5.950970e-01,-11.916000
677,1.692970e+02,23.111874,5.950970e-01,-11.916000
678,1.695370e+02,23.126469,5.958290e-01,-11.832000
679,1.697880e+02,23.140535,5.951580e-01,-11.898000
680,1.700420e+02,23.155176,5.960120e-01,-11.832000
681,1.702960e+02,23.178234,5.960120e-01,-11.832000
682,1.705380e+02,23.193716,5.947300e-01,-11.832000
683,1.707870e+02,23.209911,5.952190e-01,-11.838000
684,1.710430e+02,23.227255,5.949750e-01,-11.844000
685,1.712960e+02,23.253752,5.949750e-01,-11.844000
686,1.715330e+02,23.271536,5.950970e-01,-11.844000
687,1.717850e+02,23.289745,5.950970e-01,-11.850000
688,1.720430e+02,23.315952,5.949750e-01,-11.850000
689,1.722950e+02,23.333210,5.947910e-01,-11.856000
690,1.725410e+02,23.350889,5.947300e-01,-11.856000
691,1.727990e+02,23.369509,5.946080e-01,-11.856000
692,1.730430e+02,23.398817,5.946080e-01,-11.850000
693,1.732950e+02,23.418695,5.944860e-01,-11.850000
694,1.735410e+02,23.439264,5.944250e-01,-11.844000
695,1.737890e+02,23.459051,5.952800e-01,-11.784000
696,1.740460e+02,23.490387,5.946080e-01,-11.784000
697,1.742930e+02,23.511391,5.953410e-01,-11.790000
698,1.745460e+02,23.532434,5.951580e-01,-11.796000
699,1.748060e+02,23.553186,5.946690e-01,-11.754000
700,1.750460e+02,23.584871,5.947910e-01,-11.808000
701,1.752860e+02,23.606579,5.946690e-01,-11.808000
702,1.755440e+02,23.629162,5.944250e-01,-11.814000
703,1.757870e+02,23.651497,5.942420e-01,-11.820000
704,1.760410e+02,23.684072,5.939980e-01,-11.736000
705,1.763020e+02,23.704712,5.938760e-01,-11.820000
706,1.765400e+02,23.724535,5.937540e-01,-11.820000
707,1.767970e+02,23.745075,5.943030e-01,-11.736000
708,1.770340e+02,23.774317,5.936320e-01,-11.814000
709,1.772900e+02,23.794224,5.935710e-01,-11.730000
710,1.775500e+02,23.813719,5.943640e-01,-11.724000
711,1.777910e+02,23.832712,5.943030e-01,-11.736000
712,1.780480e+02,23.862049,5.942420e-01,-11.736000
713,1.782880e+02,23.881889,5.940590e-01,-11.742000
714,1.785350e+02,23.901566,5.939370e-01,-11.748000
715,1.787920e+02,23.920025,5.941200e-01,-11.748000
716,1.790460e+02,23.945974,5.940590e-01,-11.754000
717,1.792930e+02,23.962694,5.939980e-01,-11.754000
718,1.795460e+02,23.979267,5.939980e-01,-11.760000
719,1.797970e+02,24.005278,5.939370e-01,-11.766000
720,1.800370e+02,24.022694,5.938760e-01,-11.766000
721,1.802970e+02,24.039112,5.937540e-01,-11.682000
722,1.805470e+02,24.054884,5.936320e-01,-11.682000
723,1.807900e+02,24.078085,5.934490e-01,-11.682000
724,1.810470e+02,24.093693,5.939370e-01,-11.682000
725,1.812970e+02,24.109245,5.937540e-01,-11.682000
726,1.815420e+02,24.123812,5.936320e-01,-11.682000
727,1.817900e+02,24.143759,5.926550e-01,-11.694000
728,1.820450e+02,24.157900,5.933270e-01,-11.694000
729,1.822910e+02,24.172121,5.932040e-01,-11.694000
730,1.825370e+02,24.187263,5.929600e-01,-11.694000
731,1.827990e+02,24.209194,5.926550e-01,-11.694000
732,1.830380e+02,24.223774,5.925940e-01,-11.694000
733,1.832950e+02,24.237738,5.925940e-01,-11.700000
734,1.835460e+02,24.251875,5.927160e-01,-11.700000
735,1.837990e+02,24.273516,5.927770e-01,-11.700000
736,1.840400e+02,24.287207,5.927770e-01,-11.700000
737,1.842960e+02,24.299231,5.933270e-01,-11.610000
738,1.845420e+02,24.311592,5.927160e-01,-11.694000
739,1.847880e+02,24.331083,5.926550e-01,-11.610000
740,1.850380e+02,24.343273,5.933880e-01,-11.616000
741,1.852900e+02,24.355677,5.925330e-01,-11.676000
742,1.855460e+02,24.369091,5.933270e-01,-11.622000
743,1.857870e+02,24.387922,5.933270e-01,-11.634000
744,1.860370e+02,24.400522,5.932660e-01,-11.634000
745,1.862860e+02,24.414011,5.931430e-01,-11.640000
746,1.865510e+02,24.433861,5.929600e-01,-11.646000
747,1.867980e+02,24.447237,5.928990e-01,-11.652000
748,1.870440e+02,24.460131,5.926550e-01,-11.652000
749,1.872900e+02,24.473162,5.925330e-01,-11.658000
750,1.875510e+02,24.493702,5.924110e-01,-11.664000
751,1.878020e+02,24.507256,5.922890e-01,-11.664000
752,1.880380e+02,24.520834,5.925940e-01,-11.574000
753,1.883060e+02,24.534006,5.919230e-01,-11.652000
754,1.885400e+02,24.555309,5.919230e-01,-11.652000
755,1.888000e+02,24.569683,5.924720e-01,-11.574000
756,1.890420e+02,24.585068,5.921060e-01,-11.580000
757,1.893020e+02,24.600191,5.918010e-01,-11.580000
758,1.895390e+02,24.623512,5.915570e-01,-11.586000
759,1.897900e+02,24.639635,5.913120e-01,-11.592000
760,1.900500e+02,24.656052,5.911290e-01,-11.598000
761,1.902890e+02,24.672485,5.910070e-01,-11.598000
762,1.905460e+02,24.698448,5.910070e-01,-11.598000
763,1.907980e+02,24.715742,5.911290e-01,-11.538000
764,1.910520e+02,24.732323,5.908240e-01,-11.520000
765,1.912940e+02,24.749231,5.907020e-01,-11.592000
766,1.915510e+02,24.772903,5.905800e-01,-11.508000
767,1.917840e+02,24.788059,5.909460e-01,-11.586000
768,1.920390e+02,24.803272,5.903360e-01,-11.580000
769,1.922930e+02,24.817785,5.902140e-01,-11.502000
770,1.925470e+02,24.841295,5.907630e-01,-11.502000
771,1.927970e+02,24.857656,5.907020e-01,-11.502000
772,1.930460e+02,24.873371,5.907020e-01,-11.502000
773,1.932900e+02,24.890759,5.907630e-01,-11.502000
774,1.935410e+02,24.916098,5.907630e-01,-11.472000
775,1.937830e+02,24.934278,5.907020e-01,-11.508000
776,1.940400e+02,24.952120,5.905800e-01,-11.514000
777,1.942940e+02,24.980785,5.904580e-01,-11.514000
778,1.945400e+02,24.999367,5.903360e-01,-11.520000
779,1.948030e+02,25.018614,5.900920e-01,-11.442000
780,1.950390e+02,25.038763,5.897250e-01,-11.526000
781,1.953010e+02,25.070490,5.894200e-01,-11.526000
782,1.955390e+02,25.090647,5.892370e-01,-11.442000
783,1.957880e+02,25.110910,5.890540e-01,-11.532000
784,1.960400e+02,25.131664,5.896030e-01,-11.448000
785,1.963010e+02,25.160358,5.898480e-01,-11.448000
786,1.965390e+02,25.180548,5.899700e-01,-11.454000
787,1.967860e+02,25.200647,5.899700e-01,-11.454000
788,1.970380e+02,25.220060,5.897870e-01,-11.460000
789,1.972930e+02,25.250242,5.896030e-01,-11.460000
790,1.975400e+02,25.270710,5.894810e-01,-11.460000
791,1.977990e+02,25.290501,5.893590e-01,-11.466000
792,1.980450e+02,25.309074,5.892980e-01,-11.466000
793,1.982950e+02,25.338215,5.891760e-01,-11.472000
794,1.985410e+02,25.357616,5.891150e-01,-11.478000
795,1.987980e+02,25.376949,5.890540e-01,-11.478000
796,1.990430e+02,25.397264,5.888710e-01,-11.400000
797,1.992890e+02,25.426434,5.888100e-01,-11.484000
798,1.995470e+02,25.445467,5.890540e-01,-11.406000
799,1.997850e+02,25.463753,5.883220e-01,-11.406000
800,2.000420e+02,25.482952,5.881390e-01,-11.490000
801,2.003010e+02,25.512480,5.880170e-01,-11.418000
802,2.005370e+02,25.531008,5.880780e-01,-11.478000
803,2.007970e+02,25.549347,5.888710e-01,-11.430000
804,2.010510e+02,25.577158,5.887490e-01,-11.442000
805,2.012910e+02,25.595304,5.886270e-01,-11.448000
806,2.015450e+02,25.614555,5.885050e-01,-11.454000
807,2.017900e+02,25.633150,5.884440e-01,-11.460000
808,2.020460e+02,25.658804,5.883220e-01,-11.460000
809,2.022890e+02,25.675848,5.881390e-01,-11.460000
810,2.025510e+02,25.693134,5.879550e-01,-11.460000
811,2.027980e+02,25.710934,5.879550e-01,-11.466000
812,2.030350e+02,25.736948,5.879550e-01,-11.460000
813,2.032970e+02,25.753683,5.886880e-01,-11.370000
814,2.035370e+02,25.770330,5.896640e-01,-11.364000
815,2.037900e+02,25.788145,5.895420e-01,-11.436000
816,2.040340e+02,25.813272,5.903970e-01,-11.364000
817,2.042870e+02,25.830517,5.907020e-01,-11.364000
818,2.045370e+02,25.846542,5.911290e-01,-11.364000
819,2.048050e+02,25.862726,5.914960e-01,-11.364000
820,2.050360e+02,25.885790,5.918620e-01,-11.370000
821,2.052960e+02,25.902557,5.924110e-01,-11.370000
822,2.055360e+02,25.918434,5.926550e-01,-11.376000
823,2.057840e+02,25.933754,5.925940e-01,-11.376000
824,2.060450e+02,25.956537,5.925940e-01,-11.376000
825,2.062890e+02,25.970835,5.926550e-01,-11.382000
826,2.065380e+02,25.986534,5.927770e-01,-11.298000
827,2.068030e+02,26.008938,5.933270e-01,-11.310000
828,2.070530e+02,26.023800,5.927770e-01,-11.376000
829,2.072900e+02,26.038807,5.933270e-01,-11.292000
830,2.075520e+02,26.052975,5.935100e-01,-11.358000
831,2.077990e+02,26.072872,5.932660e-01,-11.292000
832,2.080370e+02,26.087372,5.924720e-01,-11.298000
833,2.082900e+02,26.101805,5.918620e-01,-11.304000
834,2.085360e+02,26.116480,5.913730e-01,-11.310000
835,2.087900e+02,26.137062,5.908240e-01,-11.316000
836,2.090410e+02,26.151001,5.896640e-01,-11.322000
837,2.092890e+02,26.165762,5.887490e-01,-11.334000
838,2.095590e+02,26.181334,5.878940e-01,-11.274000
839,2.097900e+02,26.201807,5.871010e-01,-11.280000
840,2.100390e+02,26.215046,5.866740e-01,-11.352000
841,2.102870e+02,26.227819,5.863690e-01,-11.352000
842,2.105330e+02,26.241848,5.861240e-01,-11.346000
843,2.107840e+02,26.262623,5.859410e-01,-11.346000
844,2.110390e+02,26.275908,5.861240e-01,-11.250000
845,2.112850e+02,26.288683,5.851480e-01,-11.262000
846,2.115330e+02,26.302147,5.857580e-01,-11.268000
847,2.117870e+02,26.320559,5.856360e-01,-11.274000
848,2.120380e+02,26.333525,5.854530e-01,-11.286000
849,2.122960e+02,26.345978,5.853310e-01,-11.292000
850,2.125380e+02,26.360056,5.850870e-01,-11.298000
851,2.127880e+02,26.380606,5.849650e-01,-11.304000
852,2.130370e+02,26.394426,5.847820e-01,-11.310000
853,2.133020e+02,26.409109,5.845990e-01,-11.310000
854,2.135430e+02,26.424076,5.844150e-01,-11.316000
855,2.137880e+02,26.446035,5.842320e-01,-11.322000
856,2.140380e+02,26.459864,5.839880e-01,-11.328000
857,2.142890e+02,26.474241,5.837440e-01,-11.322000
858,2.145520e+02,26.496958,5.833780e-01,-11.238000
859,2.147970e+02,26.513733,5.836220e-01,-11.238000
860,2.150510e+02,26.530630,5.828290e-01,-11.322000
861,2.152890e+02,26.547079,5.825840e-01,-11.250000
862,2.155490e+02,26.571203,5.831340e-01,-11.256000
863,2.157880e+02,26.587305,5.830120e-01,-11.262000
864,2.160420e+02,26.603947,5.828290e-01,-11.262000
865,2.162940e+02,26.621317,5.827670e-01,-11.262000
866,2.165420e+02,26.648222,5.828900e-01,-11.274000
867,2.167980e+02,26.664909,5.827060e-01,-11.274000
868,2.170410e+02,26.682392,5.826450e-01,-11.280000
869,2.172960e+02,26.699646,5.827060e-01,-11.286000
870,2.175390e+02,26.724934,5.826450e-01,-11.292000
871,2.177860e+02,26.741613,5.824620e-01,-11.214000
872,2.180330e+02,26.759542,5.824620e-01,-11.298000
873,2.182890e+02,26.776691,5.823400e-01,-11.298000
874,2.185520e+02,26.803867,5.822180e-01,-11.292000
875,2.187870e+02,26.821920,5.827670e-01,-11.208000
876,2.190360e+02,26.840425,5.828290e-01,-11.220000
877,2.192970e+02,26.858322,5.828290e-01,-11.220000
878,2.195460e+02,26.887783,5.830730e-01,-11.226000
879,2.197970e+02,26.907705,5.831340e-01,-11.226000
880,2.200460e+02,26.927393,5.831340e-01,-11.232000
881,2.202940e+02,26.947933,5.830120e-01,-11.238000
882,2.205360e+02,26.977964,5.828900e-01,-11.244000
883,2.207970e+02,26.998432,5.830120e-01,-11.190000
884,2.210450e+02,27.018072,5.828900e-01,-11.244000
885,2.212900e+02,27.037485,5.826450e-01,-11.244000
886,2.215330e+02,27.067375,5.824620e-01,-11.256000
887,2.217970e+02,27.086828,5.825840e-01,-11.178000
888,2.220460e+02,27.105625,5.822790e-01,-11.172000
889,2.222940e+02,27.133568,5.825840e-01,-11.256000
890,2.225460e+02,27.150852,5.826450e-01,-11.178000
891,2.228010e+02,27.169159,5.819130e-01,-11.208000
892,2.230380e+02,27.186161,5.824010e-01,-11.178000
893,2.232920e+02,27.214415,5.825840e-01,-11.202000
894,2.235420e+02,27.232475,5.825230e-01,-11.184000
895,2.237860e+02,27.251467,5.825840e-01,-11.184000
896,2.240400e+02,27.270327,5.824620e-01,-11.196000
897,2.243020e+02,27.298880,5.821570e-01,-11.196000
898,2.245390e+02,27.318272,5.817910e-01,-11.202000
899,2.248040e+02,27.337282,5.815470e-01,-11.202000
900,2.250390e+02,27.357088,5.813030e-01,-11.208000
901,2.253020e+02,27.386063,5.810590e-01,-11.136000
902,2.255460e+02,27.404688,5.808140e-01,-11.142000
903,2.257890e+02,27.423658,5.803870e-01,-11.208000
904,2.260420e+02,27.443197,5.805700e-01,-11.118000
905,2.262950e+02,27.472864,5.805700e-01,-11.112000
906,2.265400e+02,27.491501,5.803260e-01,-11.112000
907,2.268050e+02,27.510426,5.802650e-01,-11.112000
908,2.270450e+02,27.529444,5.802040e-01,-11.112000
909,2.273020e+02,27.556030,5.801430e-01,-11.118000
910,2.275400e+02,27.573767,5.800820e-01,-11.118000
911,2.277970e+02,27.591547,5.799600e-01,-11.118000
912,2.280410e+02,27.610178,5.798380e-01,-11.130000
913,2.282860e+02,27.636028,5.797770e-01,-11.136000
914,2.285340e+02,27.654474,5.795940e-01,-11.148000
915,2.287840e+02,27.672510,5.794110e-01,-11.154000
916,2.290390e+02,27.689743,5.792880e-01,-11.088000
917,2.292890e+02,27.714970,5.791050e-01,-11.160000
918,2.295350e+02,27.734367,5.789220e-01,-11.160000
919,2.297840e+02,27.752321,5.788000e-01,-11.160000
920,2.300360e+02,27.770605,5.788000e-01,-11.154000
921,2.302830e+02,27.796959,5.792880e-01,-11.076000
922,2.305330e+02,27.813328,5.791660e-01,-11.082000
923,2.307970e+02,27.830856,5.792880e-01,-11.088000
924,2.310520e+02,27.854305,5.792880e-01,-11.094000
925,2.312890e+02,27.869476,5.794110e-01,-11.100000
926,2.315490e+02,27.883354,5.791660e-01,-11.106000
927,2.317820e+02,27.896221,5.790440e-01,-11.124000
928,2.320370e+02,27.917946,5.788610e-01,-11.124000
929,2.322890e+02,27.930901,5.786170e-01,-11.070000
930,2.325440e+02,27.944563,5.789830e-01,-11.124000
931,2.328030e+02,27.959631,5.788610e-01,-11.052000
932,2.330370e+02,27.981039,5.786780e-01,-11.130000
933,2.332860e+02,27.994253,5.788000e-01,-11.046000
934,2.335410e+02,28.008102,5.788610e-01,-11.046000
935,2.337860e+02,28.020992,5.784340e-01,-11.124000
936,2.340370e+02,28.042589,5.791660e-01,-11.040000
937,2.342950e+02,28.056713,5.792880e-01,-11.046000
938,2.345410e+02,28.070307,5.792880e-01,-11.052000
939,2.347850e+02,28.082809,5.794720e-01,-11.058000
940,2.350370e+02,28.103975,5.794720e-01,-11.064000
941,2.352950e+02,28.118565,5.794720e-01,-11.058000
942,2.355410e+02,28.131868,5.794110e-01,-11.064000
943,2.357890e+02,28.147198,5.791660e-01,-11.070000
944,2.360340e+02,28.168343,5.788610e-01,-11.076000
945,2.362920e+02,28.180948,5.787390e-01,-11.016000
946,2.365350e+02,28.193512,5.787390e-01,-11.076000
947,2.367910e+02,28.206596,5.785560e-01,-11.076000
948,2.370530e+02,28.226896,5.781900e-01,-11.082000
949,2.372880e+02,28.240183,5.784340e-01,-10.998000
950,2.375400e+02,28.253881,5.778850e-01,-11.082000
951,2.377970e+02,28.275383,5.775790e-01,-11.076000
952,2.380410e+02,28.288540,5.780070e-01,-10.998000
953,2.382840e+02,28.302568,5.778240e-01,-10.998000
954,2.385420e+02,28.316299,5.777020e-01,-11.010000
955,2.388120e+02,28.337406,5.773960e-01,-10.986000
